Fiscal Year,Business Unit,Journal Entry Number,Period,Effective Date,Source,GL Account Number,GL Account Name,Functional Amount,Functional Currency Code,JE Description,Preparer ID,Entry Date,JE Line Number,JE Line Description,User Defined Field 1,User Defined Field 2,User Defined Field 3
2024,Eddey Finance,14221,2024-05,2024-05-16,Purchase,5200,Manufacturing Overhead,44717.43,EUR,Intercompany transaction,user3,2024-05-16 22:59:00,4221,Intercompany transaction,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14222,2024-09,2024-09-08,Payroll,3000,Owner's Equity,-9010.47,EUR,Investment income,user3,2024-09-08 20:52:00,4222,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14223,2024-03,2024-03-27,Purchase,1000,Cash,-35914.04,EUR,Asset depreciation,admin,2024-03-27 01:05:00,4223,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14224,2024-09,2024-09-12,Depreciation,6000,Salaries Expense,18204.42,EUR,Bonus payout,user5,2024-09-12 12:12:00,4224,Bonus payout,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14225,2024-08,2024-08-06,Adjustment,6200,Depreciation Expense,-38873.51,EUR,Customer refund,admin,2024-08-06 11:12:00,4225,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14226,2024-08,2024-08-12,Payroll,3000,Owner's Equity,33833.16,EUR,Employee salary payment,admin,2024-08-12 00:52:00,4226,Employee salary payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14227,2024-04,2024-04-10,Depreciation,3100,Retained Earnings,5198.45,EUR,Bonus payout,user3,2024-04-10 10:24:00,4227,Bonus payout,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14228,2024-10,2024-10-22,Sales,6200,Depreciation Expense,26787.17,EUR,Loan repayment,user4,2024-10-22 17:23:00,4228,Loan repayment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14229,2024-05,2024-05-15,Manual Entry,8000,Tax Expense,-7885.66,EUR,Supplier payment,user3,2024-05-15 13:02:00,4229,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14230,2024-09,2024-09-24,Adjustment,1300,Inventory,19780.46,EUR,Customer refund,admin,2024-09-24 15:47:00,4230,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14231,2024-03,2024-03-09,Manual Entry,5100,Direct Labor,-43040.55,EUR,Bonus payout,user4,2024-03-09 03:51:00,4231,Bonus payout,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14232,2024-04,2024-04-15,Purchase,1300,Inventory,-1946.97,EUR,Manual correction entry,user5,2024-04-15 11:01:00,4232,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14233,2024-05,2024-05-16,Manual Entry,4000,Revenue,-16209.08,EUR,Intercompany transaction,user2,2024-05-16 10:31:00,4233,Intercompany transaction,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14234,2024-02,2024-02-04,Investment,1000,Cash,35213.24,EUR,Monthly sales revenue,user5,2024-02-04 20:47:00,4234,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14235,2024-10,2024-10-09,Tax,1000,Cash,-34804.99,EUR,Employee salary payment,user1,2024-10-09 04:16:00,4235,Employee salary payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14236,2024-02,2024-02-07,Investment,1400,Prepaid Expenses,-47999.84,EUR,Tax payment,admin,2024-02-07 21:50:00,4236,Tax payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14237,2024-08,2024-08-28,Purchase,5100,Direct Labor,49677.07,EUR,Investment income,user4,2024-08-28 02:16:00,4237,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14238,2024-12,2024-12-02,Loan Payment,8000,Tax Expense,29548.65,EUR,Manual correction entry,user5,2024-12-02 01:35:00,4238,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14239,2024-04,2024-04-09,Tax,3100,Retained Earnings,-43490.57,EUR,Employee salary payment,admin,2024-04-09 20:35:00,4239,Employee salary payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14240,2024-10,2024-10-30,Depreciation,4100,Other Income,-34885.03,EUR,Bonus payout,user2,2024-10-30 17:37:00,4240,Bonus payout,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14241,2025-01,2025-01-21,Investment,7000,Interest Expense,-31041.41,EUR,Intercompany transaction,user3,2025-01-21 07:52:00,4241,Intercompany transaction,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14242,2024-02,2024-02-26,Adjustment,2000,Accounts Payable,-9076.41,EUR,Supplier payment,user3,2024-02-26 18:28:00,4242,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14243,2024-06,2024-06-12,Loan Payment,2000,Accounts Payable,-27725.07,EUR,Supplier payment,admin,2024-06-12 20:30:00,4243,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14244,2024-07,2024-07-03,Manual Entry,1200,Accounts Receivable,-46821.02,EUR,Investment income,user3,2024-07-03 01:10:00,4244,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14245,2024-12,2024-12-17,Tax,2100,Accrued Expenses,11412.68,EUR,Investment income,user2,2024-12-17 20:58:00,4245,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14246,2024-05,2024-05-24,Sales,6000,Salaries Expense,42270.65,EUR,Customer refund,user1,2024-05-24 11:07:00,4246,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14247,2025-02,2025-02-12,Investment,7000,Interest Expense,-29422.11,EUR,Monthly sales revenue,user5,2025-02-12 03:26:00,4247,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14248,2024-07,2024-07-15,Tax,1200,Accounts Receivable,15874.56,EUR,Employee salary payment,user3,2024-07-15 21:09:00,4248,Employee salary payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14249,2024-08,2024-08-27,Sales,1400,Prepaid Expenses,-48032.14,EUR,Supplier payment,user2,2024-08-27 14:28:00,4249,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14250,2025-03,2025-03-28,Purchase,1500,Fixed Assets,18552.79,EUR,Monthly sales revenue,user5,2025-03-28 11:44:00,4250,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14251,2025-03,2025-03-02,Depreciation,1400,Prepaid Expenses,-7191.99,EUR,Tax payment,user4,2025-03-02 13:01:00,4251,Tax payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14252,2024-04,2024-04-26,Payroll,7000,Interest Expense,26821.92,EUR,Tax payment,user4,2024-04-26 13:45:00,4252,Tax payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14253,2024-01,2024-01-23,Investment,5100,Direct Labor,13927.64,EUR,Customer refund,user4,2024-01-23 17:58:00,4253,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14254,2025-02,2025-02-12,Tax,5200,Manufacturing Overhead,-14650.7,EUR,Asset depreciation,admin,2025-02-12 15:07:00,4254,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14255,2024-10,2024-10-06,Depreciation,5200,Manufacturing Overhead,-41300.63,EUR,Investment income,user3,2024-10-06 06:56:00,4255,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14256,2024-12,2024-12-30,Purchase,3100,Retained Earnings,28780.11,EUR,Customer refund,user2,2024-12-30 01:05:00,4256,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14257,2024-11,2024-11-24,Loan Payment,4000,Revenue,14442.15,EUR,Manual correction entry,user2,2024-11-24 01:50:00,4257,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14258,2024-09,2024-09-04,Depreciation,5100,Direct Labor,-11039.21,EUR,Monthly sales revenue,user5,2024-09-04 12:25:00,4258,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14259,2024-06,2024-06-06,Loan Payment,5100,Direct Labor,48854.62,EUR,Year-end adjustment,admin,2024-06-06 11:44:00,4259,Year-end adjustment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14260,2024-02,2024-02-13,Loan Payment,1000,Cash,-1095.99,EUR,Investment income,user5,2024-02-13 15:07:00,4260,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14261,2024-09,2024-09-13,Purchase,3100,Retained Earnings,11636.86,EUR,Manual correction entry,user4,2024-09-13 04:38:00,4261,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14262,2024-04,2024-04-19,Investment,2000,Accounts Payable,-26270.8,EUR,Customer refund,user1,2024-04-19 03:38:00,4262,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14263,2025-03,2025-03-20,Investment,3100,Retained Earnings,-23326.92,EUR,Bonus payout,user3,2025-03-20 17:51:00,4263,Bonus payout,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14264,2025-01,2025-01-10,Loan Payment,9999,Suspense Account,46753.36,EUR,Asset depreciation,user5,2025-01-10 05:10:00,4264,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14265,2025-03,2025-03-04,Loan Payment,5200,Manufacturing Overhead,-23275.14,EUR,Monthly sales revenue,user3,2025-03-04 01:53:00,4265,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,14266,2024-02,2024-02-10,Tax,6200,Depreciation Expense,47045.5,EUR,Year-end adjustment,user4,2024-02-10 08:53:00,4266,Year-end adjustment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
